0,99,0
1,93,160
2,99,0
3,99,0
4,99,0
5,99,0
6,99,0
7,153,60
8,169,40
9,99,0
10,99,0
11,99,0
12,99,0
13,99,0
14,99,0
15,99,0
16,99,0
17,59,250
18,99,0
19,99,0
20,99,0
21,52,64240
22,27,410
23,99,0
24,99,0
25,99,0
26,99,0
27,99,0
28,99,0
29,99,0
30,138,80
31,161,50
32,99,0
33,48,290
34,99,0
35,99,0
36,99,0
37,99,0
38,138,80
39,99,0
40,99,0
41,99,0
42,99,0
43,99,0
44,99,0
45,99,0
46,99,0
47,99,0
48,99,0
49,99,0
50,169,40
51,99,0
52,99,0
53,131,90
54,153,60
55,99,0
56,99,0
57,99,0
58,99,0
59,99,0
60,99,0
61,99,0
62,102,140
63,99,0
64,99,0
65,99,0
66,99,0
67,99,0
68,153,60
69,99,0
70,99,0
71,99,0
72,99,0
73,99,0
74,99,0
75,22,450
76,99,0
77,99,0
78,99,0
79,99,0
80,99,0
81,99,0
82,42,320
83,99,0
84,99,0
85,99,0
86,99,0
87,99,0
88,99,0
89,99,0
90,99,0
91,99,0
92,99,0
93,145,70
94,99,0
95,99,0
96,33,150
97,138,80
98,113,120
99,93,160
100,153,60
101,25,420
102,99,0
103,54,53340
104,99,0
105,46,300
106,99,0
107,99,0
108,99,0
109,99,0
110,99,0
111,145,70
112,99,0
113,99,0
114,99,0
115,161,50
116,28,400
117,99,0
118,99,0
119,145,70
120,99,0
121,99,0
122,99,0
123,99,0
124,99,0
125,99,0
126,99,0
127,99,0
128,93,160
129,19,480
130,99,0
131,99,0
132,0,3500
133,99,0
134,44,310
135,33,300
136,76,200
137,99,0
138,99,0
139,99,0
140,169,40
141,99,0
142,99,0
143,99,0
144,99,0
145,99,0
146,99,0
147,99,0
148,153,60
149,138,80
150,99,0
151,99,0
152,99,0
153,99,0
154,99,0
155,99,0
156,145,70
157,99,0
158,46,300
159,99,0
160,99,0
161,80,190
162,99,0
163,99,0
164,99,0
165,99,0
166,36,350
167,99,0
168,99,0
169,99,0
170,99,0
171,38,340
172,102,140
173,93,160
174,99,0
175,97,150
176,99,0
177,99,0
178,99,0
179,99,0
180,99,0
181,99,0
182,99,0
183,99,0
184,99,0
185,99,0
186,169,40
187,99,0
188,99,0
189,99,0
190,125,100
191,99,0
192,138,80
193,169,40
194,36,350
195,99,0
196,99,0
197,72,210
198,1,1200
199,99,0
200,99,0
201,99,0
202,99,0
203,99,0
204,99,0
205,99,0
206,99,0
207,125,100
208,99,0
209,99,0
210,99,0
211,161,50
212,99,0
213,99,0
214,99,0
215,99,0
216,99,0
217,99,0
218,84,180
219,99,0
220,99,0
221,99,0
222,17,500
223,99,0
224,99,0
225,99,0
226,65,230
227,99,0
228,99,0
229,99,0
230,40,124840
231,99,0
232,28,400
233,145,70
234,99,0
235,99,0
236,125,100
237,99,0
238,99,0
239,93,160
240,99,0
241,99,0
242,169,40
243,99,0
244,2,850
245,99,0
246,99,0
247,99,0
248,65,230
249,99,0
250,99,0
251,99,0
252,99,0
253,99,0
254,99,0
255,99,0
256,169,40
257,99,0
258,99,0
259,0,3000
260,97,150
261,99,0
262,99,0
263,99,0
264,99,0
265,99,0
266,99,0
267,99,0
268,99,0
269,99,0
270,99,0
271,99,0
272,99,0
273,99,0
274,99,0
275,99,0
276,99,0
277,99,0
278,99,0
279,99,0
280,48,290
281,99,0
282,99,0
283,99,0
284,99,0
285,99,0
286,99,0
287,99,0
288,99,0
289,99,0
290,99,0
291,99,0
292,99,0
293,99,0
294,99,0
295,99,0
296,99,0
297,99,0
298,99,0
299,99,0
300,99,0
301,99,0
302,28,400
303,59,250
304,99,0
305,145,70
306,99,0
307,99,0
308,99,0
309,169,40
310,99,0
311,138,80
312,99,0
313,161,50
