36,19903,0
295,19903,0
411,19904,40
660,19904,40
694,19903,0
1210,19904,40
1278,19903,0
1317,19903,0
1581,19903,0
1605,19904,40
1810,19903,0
2042,19903,0
2229,19903,0
2317,19903,0
2420,19904,40
2487,19903,0
2729,19903,0
2743,19903,0
2792,19904,40
3298,19904,40
3339,19904,40
3500,19903,0
3570,19903,0
3656,19904,40
3694,19903,0
4150,19903,0
4179,19903,0
4379,19903,0
4430,19903,0
4449,19903,0
4589,19904,40
4685,19904,40
4694,19903,0
5020,19903,0
5054,19904,40
5235,19904,40
5317,19904,40
5431,19904,40
5602,19904,40
6139,19904,40
6328,19903,0
6353,19903,0
6500,19903,0
7068,19904,40
7236,19904,40
7281,19904,40
7313,19904,40
7321,19903,0
7417,19903,0
7478,19903,0
7502,19903,0
7543,19903,0
7560,19903,0
7786,19903,0
7820,19904,40
7841,19903,0
7889,19903,0
8072,19904,40
8176,19903,0
8306,19903,0
8589,19903,0
8666,19904,40
8967,19903,0
10032,19904,40
10056,19904,40
10444,19903,0
10671,19903,0
10908,19904,40
10986,19903,0
10992,19903,0
11023,19903,0
11290,19903,0
11327,19904,40
11623,19903,0
11653,19903,0
11933,19904,40
12022,19903,0
12201,19903,0
12227,19903,0
12265,19904,40
12297,19903,0
12322,19903,0
12350,19903,0
12628,19903,0
12685,19903,0
12925,19903,0
13305,19903,0
13732,19903,0
13861,19904,40
14106,19903,0
14201,19903,0
14380,19903,0
14410,19904,40
14470,19904,40
14568,19903,0
14731,19903,0
14847,19904,40
15497,19903,0
15513,19904,40
15783,19904,40
15939,19903,0
16002,19903,0
16315,19903,0
16487,19903,0
16592,19903,0
16711,19904,40
16731,19903,0
17136,19903,0
17540,19903,0
17621,19903,0
17687,19903,0
17760,19903,0
17810,19903,0
17816,19903,0
17902,19903,0
18145,19903,0
18401,19904,40
18592,19903,0
18929,19903,0
19052,19903,0
19185,19904,40
19832,19903,0
19950,19904,40
20095,19903,0
20103,19904,40
20182,19903,0
20309,19903,0
20500,19903,0
20586,19903,0
20663,19903,0
20739,19904,40
20948,19903,0
21689,19904,40
22038,19904,40
22143,19903,0
22316,19903,0
23019,19903,0
23183,19903,0
23407,19903,0
23562,19904,40
23769,19904,40
24326,19903,0
24498,19903,0
24689,19903,0
24760,19903,0
25274,19904,40
25464,19904,0
25571,19904,0
25737,19904,0
25760,19904,0
25898,19904,0
26104,19904,0
26200,19904,40
26330,19904,40
26416,19904,0
27447,19904,40
27499,19904,0
27685,19904,0
27916,19904,0
28265,19904,0
28294,19904,0
28430,19904,0
28444,19904,0
28526,19904,40
28627,19904,40
28908,19904,0
28911,19904,40
29223,19904,0
29248,19904,40
29495,19904,0
29572,19904,40
30031,19904,0
30282,19904,40
30696,19904,40
30774,19904,0
30951,19904,0
30969,19904,40
31239,19904,0
31360,19904,0
31713,19904,0
31822,19904,0
31834,19904,40
32942,19904,40
32988,19904,0
33038,19904,0
33382,19904,0
33562,19904,0
34673,19904,40
34706,19904,0
35004,19904,0
35029,19904,0
35193,19904,0
35629,19904,0
35673,19904,40
35734,19904,0
35827,19904,0
35903,19904,0
36325,19904,0
36341,19904,0
36577,19904,0
36717,19904,0
37010,19904,0
37080,19904,0
37149,19904,0
37281,19904,0
37407,19904,0
37499,19904,40
37830,19904,40
37955,19904,0
38268,19904,40
38504,19904,0
39329,19904,0
39631,19904,40
39963,19904,0
40058,19904,0
40137,19904,0
40207,19904,0
40412,19904,40
40547,19904,0
40575,19904,0
40659,19904,40
40869,19904,0
40883,19904,0
40888,19904,0
41020,19904,40
41043,19904,0
41071,19904,0
41082,19904,0
41108,19904,0
41520,19904,0
41801,19904,0
42168,19904,0
42253,19904,0
42395,19904,40
42631,19904,0
42686,19904,40
42951,19904,0
43070,19904,40
43483,19904,0
43765,19904,40
43823,19904,0
44258,19904,40
44485,19904,0
44664,19904,0
44726,19904,0
45178,19904,0
45502,19904,0
45576,19904,40
45782,19904,0
46054,19904,0
46467,19904,40
46547,19904,0
46704,19904,0
46762,19904,0
46967,19904,0
47052,19904,0
47303,19904,0
47333,19904,0
47336,19904,0
47461,19904,40
47892,19904,0
47917,19904,0
48497,19904,0
48582,19904,40
48687,19904,0
49186,19904,0
49320,19904,0
49455,19904,0
49458,19904,0
49522,19904,0
49694,19904,0
50113,19904,40
50357,19904,0
50596,19904,40
50729,19904,40
50916,19904,40
50986,19904,40
51147,19904,0
51207,19904,0
51269,19904,40
51761,19904,0
51770,19904,0
51836,19904,40
52207,19904,40
52363,19904,0
52694,19904,0
52735,19904,0
52780,19904,0
52939,19904,0
53311,19904,0
53696,19904,0
53884,19904,0
53941,19904,0
54340,19904,40
54371,19904,0
54492,19904,40
54577,19904,0
54684,19904,0
54858,19904,40
54988,19904,40
55016,19904,0
55097,19904,40
55231,19904,0
55310,19904,0
55562,19904,0
55578,19904,40
56224,19904,40
56367,19904,0
56839,19904,0
57585,19904,0
58011,19904,40
58118,19904,0
58125,19904,40
58764,19904,0
59128,19904,0
59483,19904,40
59897,97,2000000
59916,19904,40
59920,97,2000000
60000,97,2000000
60071,97,2000000
60162,97,2000000
60206,19904,0
60314,97,2000000
60501,19904,0
60588,97,2000000
60738,97,2000000
60795,97,2000000
60800,19904,40
60852,97,2000000
60922,19904,40
61037,97,2000000
61054,97,2000000
61105,19904,0
61169,97,2000000
61287,19904,0
61324,97,2000000
61353,97,2000000
61356,19904,0
61383,19904,40
61385,97,2000000
61412,97,2000000
61415,19904,0
61442,97,2000000
61456,97,2000000
61567,97,2000000
61736,97,2000000
61766,97,2000000
61794,97,2000000
61938,97,2000000
61956,97,2000000
61968,97,2000000
62178,97,2000000
62217,97,2000000
62316,97,2000000
62398,97,2000000
62463,19904,0
62551,97,2000000
62563,97,2000000
62575,19904,40
62585,19904,0
62772,19904,0
62830,97,2000000
62959,97,2000000
63027,97,2000000
63172,19904,0
63176,19904,40
63183,97,2000000
63192,97,2000000
63213,19904,40
63282,97,2000000
63352,97,2000000
63520,97,2000000
63650,97,2000000
64073,97,2000000
64196,19904,0
64308,19904,40
64345,19904,40
64391,97,2000000
64427,19904,40
64606,97,2000000
64662,97,2000000
64709,97,2000000
64734,19904,0
64760,19904,0
64790,97,2000000
64922,19904,40
64963,19904,0
65093,19904,40
65114,19904,0
65184,97,2000000
65220,97,2000000
65294,97,2000000
65341,97,2000000
65352,19904,40
65429,97,2000000
65494,97,2000000
65505,97,2000000
65508,97,2000000
65589,97,2000000
65605,97,2000000
65631,97,2000000
65651,97,2000000
65675,97,2000000
65686,97,2000000
65694,97,2000000
65695,97,2000000
65870,97,2000000
65874,97,2000000
65883,97,2000000
65899,19904,0
65918,19904,40
66020,19904,0
66031,19904,0
66074,19904,0
66109,19904,0
66220,19904,40
66221,97,2000000
66254,19904,0
66322,97,2000000
66404,97,2000000
66464,19904,40
66477,97,2000000
66618,97,2000000
66662,97,2000000
66737,97,2000000
66781,97,2000000
66804,97,2000000
66844,97,2000000
66953,97,2000000
67000,19904,0
67085,19904,0
67230,97,2000000
67351,97,2000000
67367,97,2000000
67512,19904,40
67629,97,2000000
67716,97,2000000
67748,97,2000000
67782,19904,0
67962,19904,0
67978,97,2000000
68007,19904,0
68013,97,2000000
68042,97,2000000
68093,97,2000000
68107,97,2000000
68140,97,2000000
68155,97,2000000
68177,97,2000000
68258,97,2000000
68264,97,2000000
68276,19904,40
68279,97,2000000
68358,19904,0
68433,97,2000000
68457,19904,40
68462,19904,0
68470,97,2000000
68476,97,2000000
68509,97,2000000
68538,19904,0
68577,97,2000000
68579,19904,0
68611,96,2000000
68736,96,2000000
68816,96,2000000
68827,96,2000000
68950,96,2000000
68999,96,2000000
69041,96,2000000
69077,19904,0
69096,96,2000000
69104,96,2000000
69146,19904,0
69218,19904,0
69333,96,2000000
69340,96,2000000
69371,19904,40
69390,96,2000000
69438,96,2000000
69457,96,2000000
69484,96,2000000
69510,96,2000000
69555,96,2000000
69570,96,2000000
69602,96,2000000
69667,96,2000000
69721,96,2000000
69781,96,2000000
69837,96,2000000
69860,19904,0
69891,96,2000000
70013,96,2000000
70027,19904,0
70090,96,2000000
70142,96,2000000
70180,19904,40
70210,19904,0
70283,96,2000000
70289,96,2000000
70332,19904,40
70450,96,2000000
70516,96,2000000
70537,96,2000000
70574,96,2000000
70586,96,2000000
70610,96,2000000
70694,96,2000000
70707,96,2000000
70849,96,2000000
70855,19904,40
70927,96,2000000
70937,96,2000000
70957,96,2000000
71131,96,2000000
71145,96,2000000
71149,96,2000000
71220,96,2000000
71228,96,2000000
71236,96,2000000
71251,96,2000000
71304,96,2000000
71321,96,2000000
71346,96,2000000
71365,19904,0
71418,96,2000000
71455,96,2000000
71469,96,2000000
71518,96,2000000
71587,96,2000000
71616,96,2000000
71632,19904,0
71733,96,2000000
71757,19904,40
71766,96,2000000
71818,96,2000000
71823,96,2000000
71862,19904,0
71895,96,2000000
71918,96,2000000
71924,96,2000000
71936,96,2000000
72186,96,2000000
72238,96,2000000
72289,96,2000000
72296,19904,0
72297,96,2000000
72307,96,2000000
72402,19904,0
72408,19904,0
