1,14255,0
5,14255,0
6,32,600000
7,14255,0
9,14255,0
11,14255,0
12,14255,0
13,14255,0
14,14255,0
16,14255,0
18,14255,0
19,14255,0
22,14255,0
23,14255,0
33,14255,0
34,14255,0
37,14255,0
40,14255,0
41,14255,0
43,14255,0
45,14255,0
49,14255,0
53,14255,0
56,14255,0
57,14255,0
60,14255,0
61,14255,0
62,14255,0
63,32,600000
64,14255,0
69,14255,0
70,31,2000000
72,14255,0
73,14255,0
76,14255,0
77,14255,0
85,14255,0
89,14255,0
90,14255,0
94,14255,0
98,14255,0
99,14255,0
101,14255,0
102,14255,0
103,14255,0
107,14255,0
109,14255,0
110,14255,0
114,14255,0
115,14255,0
116,14255,0
117,14255,0
118,14255,0
123,14255,0
127,31,1200000
128,31,2000000
132,14255,0
133,14255,0
134,14255,0
135,14255,0
136,14255,0
139,14255,0
140,14255,0
142,14255,0
144,14255,0
150,14255,0
151,14255,0
153,14255,0
157,14255,0
160,14255,0
162,14255,0
166,14255,0
169,14255,0
170,14255,0
174,14255,0
181,14255,0
183,14255,0
184,14255,0
185,14255,0
188,14255,0
189,14255,0
193,14255,0
195,14255,0
197,14255,0
201,14255,0
203,14255,0
215,14255,0
216,14255,0
218,14255,0
219,14255,0
220,14255,0
221,14255,0
224,14255,0
227,14255,0
228,14255,0
229,14255,0
230,14255,0
232,14255,0
233,14255,0
234,14255,0
237,14255,0
242,14255,0
243,14255,0
245,14255,0
247,14255,0
248,14255,0
251,14255,0
252,14255,0
257,14255,0
261,14255,0
263,31,2000000
265,14255,0
266,14255,0
270,14255,0
271,14255,0
275,14255,0
276,14255,0
278,14255,0
279,14255,0
281,14255,0
286,14255,0
287,14255,0
289,14255,0
290,14255,0
291,14255,0
293,14255,0
294,14255,0
296,14255,0
300,14255,0
302,14255,0
307,14255,0
311,14255,0
312,14255,0
320,14255,0
321,14255,0
322,14255,0
323,14255,0
324,14255,0
325,14255,0
327,14255,0
329,14255,0
332,14255,0
333,14255,0
337,14255,0
338,14255,0
339,14255,0
340,14255,0
341,14255,0
343,14255,0
345,14255,0
349,14255,0
350,14255,0
355,14255,0
358,14255,0
360,14255,0
366,14255,0
367,14255,0
368,14255,0
369,14254,0
371,14254,0
373,14254,0
375,14254,0
376,14254,0
379,14254,0
381,14254,0
382,14254,0
384,14254,0
385,14254,0
388,14254,0
389,14254,0
392,14254,0
395,14254,0
396,14254,0
397,14254,0
400,14254,0
401,14254,0
402,14254,0
404,14254,0
405,14254,0
406,14254,0
407,14254,0
408,14254,0
412,14254,0
414,14254,0
416,14254,0
421,14254,0
422,14254,0
423,14254,0
425,14254,0
430,14254,0
432,14254,0
434,14254,0
436,14254,0
440,14254,0
442,14254,0
447,14254,0
452,14254,0
453,14254,0
457,14254,0
458,14254,0
459,14254,0
466,14254,0
467,14254,0
468,14254,0
470,14254,0
471,14254,0
475,14254,0
